id,prof,item,response,latency
P032_L1,10.6,pseudoword_4,1,276.85633762782500
P032_L1,10.6,pseudoword_5,1,229.07585731711300
P032_L1,10.6,pseudoword_6,0,302.9569020258560
P032_L1,10.6,pseudoword_7,1,338.77530724916900
P032_L1,10.6,pseudoword_8,1,321.2918349491470
P032_L1,10.6,pseudoword_9,1,313.4122308168500
P032_L1,10.6,pseudoword_10,0,276.5105418135920
P032_L1,10.6,pseudoword_11,1,353.31229980517500
P032_L1,10.6,pseudoword_12,0,290.15761363569500
P032_L1,10.6,pseudoword_13,1,311.0127443795420
P032_L1,10.6,pseudoword_14,1,301.0109043963180
P032_L1,10.6,pseudoword_15,0,310.2119455118910
P032_L1,10.6,pseudoword_16,1,276.7308514658100
P032_L1,10.6,pseudoword_17,1,289.45150223029900
P032_L1,10.6,pseudoword_18,1,293.89347275795300
P032_L1,10.6,pseudoword_19,1,328.1490818713340
P032_L1,10.6,pseudoword_20,1,315.41991277132200
P032_L1,10.6,pseudoword_21,1,340.3426735116470
P032_L1,10.6,pseudoword_22,1,325.82501435156800
P032_L1,10.6,pseudoword_23,1,332.2965825950380
P032_L1,10.6,pseudoword_24,1,302.7771148070520
P032_L1,10.6,pseudoword_25,1,334.8489886580110
P032_L1,10.6,pseudoword_26,1,281.9607599475080
P032_L1,10.6,pseudoword_27,1,322.8592871695760
P032_L1,10.6,pseudoword_28,1,278.55648222571200
P032_L1,10.6,pseudoword_29,1,307.6564922138180
P032_L1,10.6,pseudoword_30,1,319.4244820269990
P032_L1,10.6,pseudoword_31,1,300.15753921747100
P032_L1,10.6,pseudoword_32,1,334.10365665240200
P032_L1,10.6,pseudoword_33,0,346.7581626133960
P032_L1,10.6,pseudoword_34,1,309.72327971511500
P032_L1,10.6,pseudoword_35,1,252.5087606359210
P032_L1,10.6,pseudoword_36,1,282.69276368800300
P032_L1,10.6,pseudoword_37,1,293.06110386954500
P032_L1,10.6,pseudoword_38,1,292.02567195228500
P032_L1,10.6,pseudoword_39,1,270.1824968997100
P032_L1,10.6,pseudoword_40,1,315.16357004181200
P032_L1,10.6,pseudoword_41,1,286.87707853925600
P032_L1,10.6,pseudoword_42,1,291.61698139179300
P032_L1,10.6,pseudoword_43,1,304.23569843564800
P032_L1,10.6,pseudoword_44,1,278.1740902525400
P032_L1,10.6,pseudoword_45,1,328.0762821494350
P032_L1,10.6,pseudoword_46,1,280.83680566263400
P032_L1,10.6,pseudoword_47,1,276.14760884615700
P032_L1,10.6,pseudoword_48,1,318.5741371827280
P032_L1,10.6,pseudoword_49,1,336.3333114107930
P032_L1,10.6,pseudoword_50,1,300.9991567738510
P032_L2,10.6,emotional_1,1,441.36996614465200
P032_L2,10.6,emotional_2,1,359.39039900631300
P032_L2,10.6,emotional_3,1,388.299826280277
P032_L2,10.6,emotional_4,1,420.5519390521050
P032_L2,10.6,emotional_5,0,378.3212929234060
P032_L2,10.6,emotional_6,1,373.80686651153200
P032_L2,10.6,emotional_7,1,415.4477486159820
P032_L2,10.6,emotional_8,0,399.8197494460280
P032_L2,10.6,emotional_9,0,457.29417872194000
P032_L2,10.6,emotional_10,0,420.759367180703
P032_L2,10.6,emotional_11,1,413.7461419176450
P032_L2,10.6,emotional_12,1,388.0846438050010
P032_L2,10.6,emotional_13,1,408.8101604902050
P032_L2,10.6,emotional_14,1,402.1732442183150
P032_L2,10.6,emotional_15,1,414.58440157593100
P032_L2,10.6,emotional_16,0,363.150455311743
P032_L2,10.6,emotional_17,1,412.9162850641920
P032_L2,10.6,emotional_18,1,400.7098102642290
P032_L2,10.6,emotional_19,1,419.71734356230800
P032_L2,10.6,emotional_20,1,395.5670205931050
P032_L2,10.6,emotional_21,0,427.04886087552000
P032_L2,10.6,emotional_22,1,418.2683413969010
P032_L2,10.6,emotional_23,1,399.8460011874580
P032_L2,10.6,emotional_24,0,412.03319980334500
P032_L2,10.6,emotional_25,1,393.746310938055
P032_L2,10.6,emotional_26,1,403.85608664157300
P032_L2,10.6,emotional_27,0,406.45182679921900
P032_L2,10.6,emotional_28,0,433.94274453777500
P032_L2,10.6,emotional_29,1,372.6181677961930
P032_L2,10.6,emotional_30,0,367.95553806338200
P032_L2,10.6,emotional_31,1,415.79946687212500
P032_L2,10.6,emotional_32,1,393.26013403252100
P032_L2,10.6,emotional_33,1,422.9502579233740
P032_L2,10.6,emotional_34,0,361.45225493568200
P032_L2,10.6,emotional_35,0,411.526998105178
P032_L2,10.6,emotional_36,0,394.0328152399580
P032_L2,10.6,emotional_37,1,365.6469502627720
P032_L2,10.6,emotional_38,1,401.2142343460050
P032_L2,10.6,emotional_39,1,448.77162260342900
P032_L2,10.6,emotional_40,0,446.5975020208950
P032_L2,10.6,emotional_41,1,364.4104271129020
P032_L2,10.6,emotional_42,1,344.12565415903100
P032_L2,10.6,emotional_43,1,399.09676903066800
P032_L2,10.6,emotional_44,1,374.24313856947500
P032_L2,10.6,emotional_45,1,392.27037135965900
P032_L2,10.6,emotional_46,0,369.3500679192440
P032_L2,10.6,emotional_47,1,422.3867450967090
P032_L2,10.6,emotional_48,0,410.8800555159000
P032_L2,10.6,emotional_49,1,394.233910780865
P032_L2,10.6,emotional_50,0,379.62829891763500
P032_L2,10.6,nonemotional_1,1,403.2167933409120
P032_L2,10.6,nonemotional_2,1,381.0812929662330
P032_L2,10.6,nonemotional_3,1,364.0071777038700
P032_L2,10.6,nonemotional_4,1,361.6158418276310
P032_L2,10.6,nonemotional_5,1,384.0185084852220
P032_L2,10.6,nonemotional_6,0,416.8443237664870
P032_L2,10.6,nonemotional_7,1,377.38934124299300
P032_L2,10.6,nonemotional_8,0,400.4234423841460
P032_L2,10.6,nonemotional_9,1,433.50637606988400
P032_L2,10.6,nonemotional_10,1,401.21265595928500
P032_L2,10.6,nonemotional_11,0,449.3892592249940
P032_L2,10.6,nonemotional_12,0,362.09669933047000
P032_L2,10.6,nonemotional_13,0,364.43049847150000
P032_L2,10.6,nonemotional_14,1,401.1554959862840
P032_L2,10.6,nonemotional_15,1,425.35110595770500
P032_L2,10.6,nonemotional_16,1,390.9700087217110
P032_L2,10.6,nonemotional_17,1,371.34007820457800
P032_L2,10.6,nonemotional_18,1,361.7670160757100
P032_L2,10.6,nonemotional_19,1,365.84531336510500
P032_L2,10.6,nonemotional_20,0,369.7500117378580
P032_L2,10.6,nonemotional_21,1,387.5270024352620
P032_L2,10.6,nonemotional_22,0,400.68736782086100
P032_L2,10.6,nonemotional_23,1,436.1277943608130
P032_L2,10.6,nonemotional_24,0,391.11450985904500
P032_L2,10.6,nonemotional_25,0,366.3141669764520
P032_L2,10.6,nonemotional_26,1,396.31833466070600
P032_L2,10.6,nonemotional_27,0,364.16795601191100
P032_L2,10.6,nonemotional_28,1,362.26116977709400
P032_L2,10.6,nonemotional_29,1,382.6962940526350
P032_L2,10.6,nonemotional_30,0,385.6080454386950
P032_L2,10.6,nonemotional_31,1,359.0265628961670
P032_L2,10.6,nonemotional_32,1,378.1042609678500
P032_L2,10.6,nonemotional_33,0,390.6033434582980
P032_L2,10.6,nonemotional_34,0,366.67585202094800
P032_L2,10.6,nonemotional_35,0,400.3194184127480
P032_L2,10.6,nonemotional_36,1,387.6212135955690
P032_L2,10.6,nonemotional_37,0,395.9977604202770
P032_L2,10.6,nonemotional_38,0,408.5584393124370
P032_L2,10.6,nonemotional_39,0,388.56922438060000
P032_L2,10.6,nonemotional_40,0,410.0035863201280
P032_L2,10.6,nonemotional_41,0,423.31105983562600
P032_L2,10.6,nonemotional_42,1,347.81333095609700
P032_L2,10.6,nonemotional_43,1,418.9913073374500
P032_L2,10.6,nonemotional_44,0,344.17771621469000
P032_L2,10.6,nonemotional_45,1,415.7115273160330
P032_L2,10.6,nonemotional_46,1,387.23604560855800
P032_L2,10.6,nonemotional_47,0,372.7157830401350
P032_L2,10.6,nonemotional_48,1,392.71165799875400
P032_L2,10.6,nonemotional_49,1,398.16636183727300
P032_L2,10.6,nonemotional_50,0,436.66472034937
P032_L2,10.6,pseudoword_1,1,373.2100968626220
P032_L2,10.6,pseudoword_2,1,394.20720482214000
P032_L2,10.6,pseudoword_3,0,376.5282049560610
P032_L2,10.6,pseudoword_4,0,354.4654357458300
P032_L2,10.6,pseudoword_5,1,359.47834003148900
P032_L2,10.6,pseudoword_6,1,375.82154789520500
P032_L2,10.6,pseudoword_7,0,382.6594983980460
P032_L2,10.6,pseudoword_8,1,386.43909587024600
P032_L2,10.6,pseudoword_9,1,408.84390369814200
P032_L2,10.6,pseudoword_10,0,410.9989139173780
P032_L2,10.6,pseudoword_11,0,366.01596561732400
P032_L2,10.6,pseudoword_12,1,402.08967187827900
P032_L2,10.6,pseudoword_13,1,388.76680487744400
P032_L2,10.6,pseudoword_14,1,394.00892027218100
P032_L2,10.6,pseudoword_15,0,415.1636434922740
P032_L2,10.6,pseudoword_16,1,363.7511952066700
P032_L2,10.6,pseudoword_17,1,394.31612609578
P032_L2,10.6,pseudoword_18,1,417.7226217181350
P032_L2,10.6,pseudoword_19,0,363.46086314037500
P032_L2,10.6,pseudoword_20,1,375.22620623635100
P032_L2,10.6,pseudoword_21,0,396.12634368222800
P032_L2,10.6,pseudoword_22,1,400.64781983996000
P032_L2,10.6,pseudoword_23,0,391.4610846642840
P032_L2,10.6,pseudoword_24,1,394.7196216568180
P032_L2,10.6,pseudoword_25,1,380.5338832710360
P032_L2,10.6,pseudoword_26,0,398.4177386218270
P032_L2,10.6,pseudoword_27,0,377.44641723293000
P032_L2,10.6,pseudoword_28,1,429.37154394723800
P032_L2,10.6,pseudoword_29,1,428.7142176712510
P032_L2,10.6,pseudoword_30,1,378.4946970941430
P032_L2,10.6,pseudoword_31,1,368.88146219797100
P032_L2,10.6,pseudoword_32,1,393.0386162996050
P032_L2,10.6,pseudoword_33,0,362.90087894659000
P032_L2,10.6,pseudoword_34,0,378.6552692819990
P032_L2,10.6,pseudoword_35,0,397.59527888696900
P032_L2,10.6,pseudoword_36,1,383.8462093685040
P032_L2,10.6,pseudoword_37,1,344.9685814182360
P032_L2,10.6,pseudoword_38,1,370.55153436830400
P032_L2,10.6,pseudoword_39,1,379.78959028872800
P032_L2,10.6,pseudoword_40,1,343.01600286457600
P032_L2,10.6,pseudoword_41,1,374.65263448069600
P032_L2,10.6,pseudoword_42,1,409.28533339146500
P032_L2,10.6,pseudoword_43,1,391.77689331095500
P032_L2,10.6,pseudoword_44,1,352.5994029432820
P032_L2,10.6,pseudoword_45,1,389.86755537501000
P032_L2,10.6,pseudoword_46,1,408.1716199683710
P032_L2,10.6,pseudoword_47,0,428.90093276837400
P032_L2,10.6,pseudoword_48,1,393.95016905317900
P032_L2,10.6,pseudoword_49,1,384.6866102165610
P032_L2,10.6,pseudoword_50,1,432.8645910323920
P033_L1,25.5,emotional_1,1,325.70769341893400
P033_L1,25.5,emotional_2,1,248.9970517400650
P033_L1,25.5,emotional_3,1,321.9951788548450
P033_L1,25.5,emotional_4,0,245.3153328967800
P033_L1,25.5,emotional_5,1,363.8747567375400
P033_L1,25.5,emotional_6,1,292.95886136720000
P033_L1,25.5,emotional_7,1,300.69813468268400
P033_L1,25.5,emotional_8,1,253.32273489193400
P033_L1,25.5,emotional_9,1,295.0428575093380
P033_L1,25.5,emotional_10,1,335.9092183012300
P033_L1,25.5,emotional_11,1,334.4092549606990
P033_L1,25.5,emotional_12,1,287.7539214009320
P033_L1,25.5,emotional_13,1,305.9180084531010
P033_L1,25.5,emotional_14,1,271.3920082315760
P033_L1,25.5,emotional_15,1,305.5219974971080
P033_L1,25.5,emotional_16,1,321.44892663507500
P033_L1,25.5,emotional_17,1,273.09352806137300
P033_L1,25.5,emotional_18,1,271.68135969919300
P033_L1,25.5,emotional_19,1,276.2837387774460
P033_L1,25.5,emotional_20,1,310.50196247457700
P033_L1,25.5,emotional_21,0,275.4272380166590
P033_L1,25.5,emotional_22,1,307.19179379565
P033_L1,25.5,emotional_23,1,313.67914314573300
P033_L1,25.5,emotional_24,1,309.9118147416270
P033_L1,25.5,emotional_25,1,319.35402559119600
P033_L1,25.5,emotional_26,1,312.1718273125460
P033_L1,25.5,emotional_27,1,309.0612685570970
P033_L1,25.5,emotional_28,1,302.4388605392900
P033_L1,25.5,emotional_29,1,267.7320948713930
P033_L1,25.5,emotional_30,1,324.55063759618600
P033_L1,25.5,emotional_31,1,315.77900741692500
P033_L1,25.5,emotional_32,0,272.679062831847
P033_L1,25.5,emotional_33,1,248.88745657269100
P033_L1,25.5,emotional_34,1,284.20552343329200
P033_L1,25.5,emotional_35,1,347.9662653630320
P033_L1,25.5,emotional_36,1,305.82824515123400
P033_L1,25.5,emotional_37,1,280.4109299663440
P033_L1,25.5,emotional_38,1,295.92714836090400
P033_L1,25.5,emotional_39,1,294.81744445586700
P033_L1,25.5,emotional_40,1,337.31662376649100
P033_L1,25.5,emotional_41,1,319.2987975094520
P033_L1,25.5,emotional_42,1,289.98858519530500
P033_L1,25.5,emotional_43,1,299.2449661748870
P033_L1,25.5,emotional_44,1,328.39584535003800
P033_L1,25.5,emotional_45,1,318.28466065466300
P033_L1,25.5,emotional_46,1,294.71091730417000
P033_L1,25.5,emotional_47,1,312.6128671647230
P033_L1,25.5,emotional_48,1,288.9499654745260
P033_L1,25.5,emotional_49,1,268.1122149018200
P033_L1,25.5,emotional_50,1,328.1807008749120
P033_L1,25.5,nonemotional_1,1,297.63783546788600
P033_L1,25.5,nonemotional_2,0,318.0028424525600
P033_L1,25.5,nonemotional_3,1,275.16153690220300
P033_L1,25.5,nonemotional_4,1,331.38812761295200
P033_L1,25.5,nonemotional_5,1,295.9843708980970
P033_L1,25.5,nonemotional_6,1,282.7472466641070
P033_L1,25.5,nonemotional_7,1,250.1717756698070
P033_L1,25.5,nonemotional_8,1,311.97574460200500
P033_L1,25.5,nonemotional_9,1,321.55847864122000
P033_L1,25.5,nonemotional_10,1,293.4768013538100
P033_L1,25.5,nonemotional_11,1,327.81266651937200
P033_L1,25.5,nonemotional_12,1,246.7591815152440
P033_L1,25.5,nonemotional_13,1,272.4591457493120
P033_L1,25.5,nonemotional_14,1,347.6995899299220
P033_L1,25.5,nonemotional_15,1,318.43532031544600
P033_L1,25.5,nonemotional_16,1,312.28976212005300
P033_L1,25.5,nonemotional_17,1,329.4707066345060
P033_L1,25.5,nonemotional_18,1,308.96068287732500
P033_L1,25.5,nonemotional_19,1,313.1128960002450
P033_L1,25.5,nonemotional_20,1,312.0968292937270
P033_L1,25.5,nonemotional_21,1,267.63365804711000
P033_L1,25.5,nonemotional_22,1,303.5954081836690
P033_L1,25.5,nonemotional_23,1,235.82032012698000
P033_L1,25.5,nonemotional_24,1,309.41471850496600
P033_L1,25.5,nonemotional_25,1,328.5746549881420
P033_L1,25.5,nonemotional_26,1,277.0296610612610
P033_L1,25.5,nonemotional_27,1,250.81854301730300
P033_L1,25.5,nonemotional_28,1,308.2163006210570
P033_L1,25.5,nonemotional_29,1,307.33790001070000
P033_L1,25.5,nonemotional_30,1,339.5743339048480
P033_L1,25.5,nonemotional_31,1,298.2661514071910
P033_L1,25.5,nonemotional_32,1,307.455851104593
P033_L1,25.5,nonemotional_33,1,311.21941882876800
P033_L1,25.5,nonemotional_34,1,281.4360212574440
P033_L1,25.5,nonemotional_35,1,267.72173613827200
P033_L1,25.5,nonemotional_36,1,268.73706679746800
P033_L1,25.5,nonemotional_37,1,313.3430269454290
P033_L1,25.5,nonemotional_38,1,272.1025967302090
P033_L1,25.5,nonemotional_39,1,277.82186020580700
P033_L1,25.5,nonemotional_40,1,289.21633578899900
P033_L1,25.5,nonemotional_41,1,273.08576958372000
P033_L1,25.5,nonemotional_42,1,297.4713097811600
P033_L1,25.5,nonemotional_43,0,279.7394603355230
P033_L1,25.5,nonemotional_44,1,303.2329741391550
P033_L1,25.5,nonemotional_45,0,274.8014242446560
P033_L1,25.5,nonemotional_46,1,314.7927191438190
P033_L1,25.5,nonemotional_47,1,267.97643555408200
P033_L1,25.5,nonemotional_48,1,275.7566683833340
P033_L1,25.5,nonemotional_49,1,294.34619990997600
P033_L1,25.5,nonemotional_50,1,301.6777904531660
P033_L1,25.5,pseudoword_1,1,280.82389879933300
P033_L1,25.5,pseudoword_2,1,307.27050223688800
P033_L1,25.5,pseudoword_3,1,345.3937784503200
P033_L1,25.5,pseudoword_4,1,303.98607818505700
P033_L1,25.5,pseudoword_5,1,321.1502889967460
P033_L1,25.5,pseudoword_6,1,267.84430543011100
P033_L1,25.5,pseudoword_7,1,303.9359100052550
P033_L1,25.5,pseudoword_8,1,287.5447429901720
P033_L1,25.5,pseudoword_9,1,308.9471358455130
P033_L1,25.5,pseudoword_10,1,281.76452770392500
P033_L1,25.5,pseudoword_11,1,248.01369672057300
P033_L1,25.5,pseudoword_12,1,308.951168869549
P033_L1,25.5,pseudoword_13,0,353.56469864628900
P033_L1,25.5,pseudoword_14,1,287.24840061591800
P033_L1,25.5,pseudoword_15,1,301.3673304038100
P033_L1,25.5,pseudoword_16,1,279.9110970349180
P033_L1,25.5,pseudoword_17,1,306.6579947646940
P033_L1,25.5,pseudoword_18,1,304.85567278139300
P033_L1,25.5,pseudoword_19,1,253.0243229705020
P033_L1,25.5,pseudoword_20,1,347.93717742911100
P033_L1,25.5,pseudoword_21,1,278.866045247037
P033_L1,25.5,pseudoword_22,1,287.6106655728450
P033_L1,25.5,pseudoword_23,1,313.0766832347840
P033_L1,25.5,pseudoword_24,1,258.7771274160870
P033_L1,25.5,pseudoword_25,1,246.07454317943300
P033_L1,25.5,pseudoword_26,1,313.7006583259940
P033_L1,25.5,pseudoword_27,1,275.21064445715800
P033_L1,25.5,pseudoword_28,1,336.13811079025500
P033_L1,25.5,pseudoword_29,1,253.85030690801100
P033_L1,25.5,pseudoword_30,1,303.5908579714640
P033_L1,25.5,pseudoword_31,1,307.0418023922450
P033_L1,25.5,pseudoword_32,0,282.3053186681240
P033_L1,25.5,pseudoword_33,1,261.45087522032200
P033_L1,25.5,pseudoword_34,1,282.74805011434800
P033_L1,25.5,pseudoword_35,1,289.61347347738600
P033_L1,25.5,pseudoword_36,1,293.7872912036070
P033_L1,25.5,pseudoword_37,1,298.0791782877250
P033_L1,25.5,pseudoword_38,1,301.8239285516200
P033_L1,25.5,pseudoword_39,0,300.4801619358260
P033_L1,25.5,pseudoword_40,1,342.01442674752200
P033_L1,25.5,pseudoword_41,1,305.9876284234480
P033_L1,25.5,pseudoword_42,1,286.33209571625900
P033_L1,25.5,pseudoword_43,1,274.30245710147000
P033_L1,25.5,pseudoword_44,1,313.204886116375
P033_L1,25.5,pseudoword_45,1,313.32519669770000
P033_L1,25.5,pseudoword_46,1,258.5973665972640
P033_L1,25.5,pseudoword_47,1,307.44715184320500
P033_L1,25.5,pseudoword_48,1,279.51153148266800
P033_L1,25.5,pseudoword_49,1,259.1951381475540
P033_L1,25.5,pseudoword_50,1,295.9240422137190
P033_L2,25.5,emotional_1,1,424.55606285828000
P033_L2,25.5,emotional_2,1,439.136540669754
P033_L2,25.5,emotional_3,0,440.9236202317840
P033_L2,25.5,emotional_4,1,412.28018819380200
P033_L2,25.5,emotional_5,0,439.09436711889100
P033_L2,25.5,emotional_6,0,353.6159898972440
P033_L2,25.5,emotional_7,1,420.2800796090270
P033_L2,25.5,emotional_8,1,387.81876666087800
P033_L2,25.5,emotional_9,1,394.29436633433100
P033_L2,25.5,emotional_10,1,371.6395266022370
P033_L2,25.5,emotional_11,0,364.3664880710340
P033_L2,25.5,emotional_12,0,411.61090121807800
P033_L2,25.5,emotional_13,1,415.3010113882730
P033_L2,25.5,emotional_14,1,389.82716508225100
P033_L2,25.5,emotional_15,0,384.129633651076
P033_L2,25.5,emotional_16,1,372.25285281439500
P033_L2,25.5,emotional_17,1,389.8742242796210
P033_L2,25.5,emotional_18,0,373.715495392449
P033_L2,25.5,emotional_19,1,432.1181631526790
P033_L2,25.5,emotional_20,0,394.22164353488900
P033_L2,25.5,emotional_21,0,427.6678076045680
P033_L2,25.5,emotional_22,0,420.4226655523860
P033_L2,25.5,emotional_23,0,425.8399099279950
P033_L2,25.5,emotional_24,0,383.4372869505870
P033_L2,25.5,emotional_25,1,421.1701090269280
P033_L2,25.5,emotional_26,1,449.28451684914200
P033_L2,25.5,emotional_27,0,398.01910562256800
P033_L2,25.5,emotional_28,0,408.3691163276730
P033_L2,25.5,emotional_29,0,412.34200134626000
P033_L2,25.5,emotional_30,1,413.3875653837320
P033_L2,25.5,emotional_31,0,380.3020863119140
P033_L2,25.5,emotional_32,1,409.33116931004800
P033_L2,25.5,emotional_33,1,397.9350095168840
P033_L2,25.5,emotional_34,1,420.36992624074900
P033_L2,25.5,emotional_35,0,389.33756237776
P033_L2,25.5,emotional_36,0,407.4526829328480
P033_L2,25.5,emotional_37,1,387.162383321152
P033_L2,25.5,emotional_38,1,406.7644601789320
P033_L2,25.5,emotional_39,1,418.93044189305600
P033_L2,25.5,emotional_40,0,400.0638602322370
P033_L2,25.5,emotional_41,1,449.292407279442
P033_L2,25.5,emotional_42,1,415.22222723684600
P033_L2,25.5,emotional_43,1,407.8870556878390
P033_L2,25.5,emotional_44,1,429.9625770549840
P033_L2,25.5,emotional_45,1,446.46774336794600
P033_L2,25.5,emotional_46,1,442.0987056790060
P033_L2,25.5,emotional_47,1,384.35810147936600
P033_L2,25.5,emotional_48,1,377.96938009544500
P033_L2,25.5,emotional_49,0,401.4904603583610
P033_L2,25.5,emotional_50,0,391.28420099162800
P033_L2,25.5,nonemotional_1,1,395.4444211741610
P033_L2,25.5,nonemotional_2,0,413.83288547427800
P033_L2,25.5,nonemotional_3,0,407.05228331696700
P033_L2,25.5,nonemotional_4,1,402.9895322986720
P033_L2,25.5,nonemotional_5,1,396.8329887864330
P033_L2,25.5,nonemotional_6,0,405.6973323241200
P033_L2,25.5,nonemotional_7,0,433.7075929469690
P033_L2,25.5,nonemotional_8,0,362.09039682576300
P033_L2,25.5,nonemotional_9,0,394.44346131371800
P033_L2,25.5,nonemotional_10,1,373.1393893323820
P033_L2,25.5,nonemotional_11,1,406.47052948457500
P033_L2,25.5,nonemotional_12,0,412.00173117783500
P033_L2,25.5,nonemotional_13,1,427.55677388994700
P033_L2,25.5,nonemotional_14,0,345.3967722847250
P033_L2,25.5,nonemotional_15,0,386.7897281911900
P033_L2,25.5,nonemotional_16,0,365.37512860681600
P033_L2,25.5,nonemotional_17,1,421.56044711853800
P033_L2,25.5,nonemotional_18,1,331.8009238037490
P033_L2,25.5,nonemotional_19,0,432.97471125377700
P033_L2,25.5,nonemotional_20,0,371.8755909272870
P033_L2,25.5,nonemotional_21,1,391.16657708927200
P033_L2,25.5,nonemotional_22,1,446.6016465255710
P033_L2,25.5,nonemotional_23,0,377.960428608335
P033_L2,25.5,nonemotional_24,0,450.98205081228000
P033_L2,25.5,nonemotional_25,1,409.02333318294500
P033_L2,25.5,nonemotional_26,1,356.59271950147000
P033_L2,25.5,nonemotional_27,1,391.012595304513
P033_L2,25.5,nonemotional_28,1,370.08334174006200
P033_L2,25.5,nonemotional_29,1,400.30610294045500
P033_L2,25.5,nonemotional_30,1,421.48554218185800
P033_L2,25.5,nonemotional_31,1,421.65566339284500
P033_L2,25.5,nonemotional_32,0,392.7559246523400
P033_L2,25.5,nonemotional_33,0,413.7398126824190
P033_L2,25.5,nonemotional_34,1,380.18999162631000
P033_L2,25.5,nonemotional_35,0,388.9170833591740
P033_L2,25.5,nonemotional_36,1,413.3294228620690
P033_L2,25.5,nonemotional_37,0,372.23253408863900
P033_L2,25.5,nonemotional_38,1,428.41788448708800
P033_L2,25.5,nonemotional_39,1,398.80301422696100
P033_L2,25.5,nonemotional_40,1,404.29293436798100
P033_L2,25.5,nonemotional_41,1,364.4211773058870
P033_L2,25.5,nonemotional_42,1,324.63859363772200
P033_L2,25.5,nonemotional_43,0,462.659282269187
P033_L2,25.5,nonemotional_44,0,371.83269234841100
P033_L2,25.5,nonemotional_45,1,404.7961581886020
P033_L2,25.5,nonemotional_46,0,361.8426959866140
P033_L2,25.5,nonemotional_47,1,371.332234715874
P033_L2,25.5,nonemotional_48,1,398.547131436534
P033_L2,25.5,nonemotional_49,0,390.54910749576900
P033_L2,25.5,nonemotional_50,1,402.7112066695240
P033_L2,25.5,pseudoword_1,1,402.54060415676700
P033_L2,25.5,pseudoword_2,1,371.2627989590910
P033_L2,25.5,pseudoword_3,1,368.9181001610840
P033_L2,25.5,pseudoword_4,1,398.92192945068200
P033_L2,25.5,pseudoword_5,0,376.8421154882770
P033_L2,25.5,pseudoword_6,0,384.83254575931400
P033_L2,25.5,pseudoword_7,1,404.42821630594000
P033_L2,25.5,pseudoword_8,1,394.112120502147
P033_L2,25.5,pseudoword_9,0,420.58600601472000
P033_L2,25.5,pseudoword_10,1,397.1151065507630
P033_L2,25.5,pseudoword_11,0,428.85845333515400
P033_L2,25.5,pseudoword_12,1,360.30874793923600
P033_L2,25.5,pseudoword_13,0,373.903014854955
P033_L2,25.5,pseudoword_14,1,355.8321008780460
P033_L2,25.5,pseudoword_15,0,358.95901336521000
P033_L2,25.5,pseudoword_16,1,387.23277421152700
P033_L2,25.5,pseudoword_17,0,401.55203156606400
P033_L2,25.5,pseudoword_18,1,350.5452110151220
P033_L2,25.5,pseudoword_19,0,402.7493672763190
P033_L2,25.5,pseudoword_20,1,416.9773188210730
P033_L2,25.5,pseudoword_21,0,396.7909884472550
P033_L2,25.5,pseudoword_22,1,366.4168272236080
P033_L2,25.5,pseudoword_23,0,405.06424323054200
P033_L2,25.5,pseudoword_24,1,414.85372908332200
P033_L2,25.5,pseudoword_25,1,382.99077805955900
P033_L2,25.5,pseudoword_26,1,386.7909429793720
P033_L2,25.5,pseudoword_27,0,382.6521559058060
P033_L2,25.5,pseudoword_28,0,415.4016310914810
P033_L2,25.5,pseudoword_29,0,386.6281657245590
P033_L2,25.5,pseudoword_30,1,392.27574151505600
P033_L2,25.5,pseudoword_31,0,397.3535097940620
P033_L2,25.5,pseudoword_32,1,382.28274626104900
P033_L2,25.5,pseudoword_33,1,408.69569256994200
P033_L2,25.5,pseudoword_34,1,392.68264001962600
P033_L2,25.5,pseudoword_35,0,409.3129629288240
P033_L2,25.5,pseudoword_36,1,393.619736654075
P033_L2,25.5,pseudoword_37,0,385.9507153034740
P033_L2,25.5,pseudoword_38,1,408.01894974515500
P033_L2,25.5,pseudoword_39,0,393.74729188528100
P033_L2,25.5,pseudoword_40,0,399.3675735284720
P033_L2,25.5,pseudoword_41,1,363.8901937454600
P033_L2,25.5,pseudoword_42,1,387.7439368782690
P033_L2,25.5,pseudoword_43,1,400.0479250662790
P033_L2,25.5,pseudoword_44,0,371.6456991654890
P033_L2,25.5,pseudoword_45,1,410.2920698052790
P033_L2,25.5,pseudoword_46,0,403.8296182291010
P033_L2,25.5,pseudoword_47,1,399.1545586348130
P033_L2,25.5,pseudoword_48,0,360.97731215175800
P033_L2,25.5,pseudoword_49,1,396.6592005032070
P033_L2,25.5,pseudoword_50,1,387.3515089110100
P034_L1,3.9,emotional_1,1,290.64525358062200
P034_L1,3.9,emotional_2,1,345.96214316741600
P034_L1,3.9,emotional_3,1,322.0191429726290
P034_L1,3.9,emotional_4,1,308.5890954486560
P034_L1,3.9,emotional_5,1,279.1074174586880
P034_L1,3.9,emotional_6,1,298.64785996056900
P034_L1,3.9,emotional_7,1,298.05647386623800
P034_L1,3.9,emotional_8,1,362.2191016589070
P034_L1,3.9,emotional_9,1,346.55026079905700
P034_L1,3.9,emotional_10,0,272.8091868746590
P034_L1,3.9,emotional_11,1,308.16968735608700
P034_L1,3.9,emotional_12,1,324.8775792805020
P034_L1,3.9,emotional_13,1,294.4149471058190
P034_L1,3.9,emotional_14,0,330.5072960088530
P034_L1,3.9,emotional_15,1,291.2731262390500
