"id","language","word_type","item","accuracy","latency"
"P019","L2","nonemotional","nonemotional_42",1,364.367096307055
"P019","L2","nonemotional","nonemotional_43",1,364.323044736304
"P019","L2","nonemotional","nonemotional_44",1,375.27597260375
"P019","L2","nonemotional","nonemotional_45",0,407.740410311466
"P019","L2","nonemotional","nonemotional_46",1,418.647898353101
"P019","L2","nonemotional","nonemotional_47",1,393.309827589962
"P019","L2","nonemotional","nonemotional_48",1,418.878160309491
"P019","L2","nonemotional","nonemotional_49",1,423.78821031886
"P019","L2","nonemotional","nonemotional_50",1,368.952175635354
"P020","L1","emotional","emotional_1",1,317.326956285815
"P020","L1","emotional","emotional_2",1,288.163364902497
"P020","L1","emotional","emotional_3",1,309.009593831756
"P020","L1","emotional","emotional_4",1,328.100418724256
"P020","L1","emotional","emotional_5",1,279.150621323868
"P020","L1","emotional","emotional_6",1,264.469855670972
"P020","L1","emotional","emotional_7",1,289.527352739213
"P020","L1","emotional","emotional_8",1,314.591094747859
"P020","L1","emotional","emotional_9",1,294.592940291335
"P020","L1","emotional","emotional_10",1,301.71182147815
"P020","L1","emotional","emotional_11",1,303.693048379101
"P020","L1","emotional","emotional_12",1,300.909161182047
"P020","L1","emotional","emotional_13",1,296.723504570318
"P020","L1","emotional","emotional_14",1,307.440340661065
"P020","L1","emotional","emotional_15",1,290.447868000695
"P020","L1","emotional","emotional_16",1,299.427242067746
"P020","L1","emotional","emotional_17",0,331.849577380445
"P020","L1","emotional","emotional_18",1,309.928041116069
"P020","L1","emotional","emotional_19",1,323.048606947288
"P020","L1","emotional","emotional_20",1,327.175751565776
"P020","L1","emotional","emotional_21",1,311.698863345437
"P020","L1","emotional","emotional_22",1,302.468384464436
"P020","L1","emotional","emotional_23",1,299.876102408536
"P020","L1","emotional","emotional_24",1,321.622729958923
"P020","L1","emotional","emotional_25",0,308.911645330298
"P020","L1","emotional","emotional_26",1,300.938965286674
"P020","L1","emotional","emotional_27",1,272.399528142565
"P020","L1","emotional","emotional_28",1,309.675872381523
"P020","L1","emotional","emotional_29",0,300.175397794113
"P020","L1","emotional","emotional_30",1,276.111558346223
"P020","L1","emotional","emotional_31",1,329.582347046168
"P020","L1","emotional","emotional_32",1,301.954592286631
"P020","L1","emotional","emotional_33",1,305.907464606083
"P020","L1","emotional","emotional_34",1,279.597356874001
"P020","L1","emotional","emotional_35",1,335.127513473499
"P020","L1","emotional","emotional_36",1,304.732184609861
"P020","L1","emotional","emotional_37",1,285.324682208299
"P020","L1","emotional","emotional_38",1,272.439679595887
"P020","L1","emotional","emotional_39",0,270.53529889002
"P020","L1","emotional","emotional_40",1,276.630230927992
"P020","L1","emotional","emotional_41",1,369.707484481607
"P020","L1","emotional","emotional_42",1,283.540569073682
"P020","L1","emotional","emotional_43",1,355.833621887022
"P020","L1","emotional","emotional_44",1,305.552051396848
"P020","L1","emotional","emotional_45",1,311.129184627648
"P020","L1","emotional","emotional_46",1,313.041512481462
"P020","L1","emotional","emotional_47",1,292.341007696964
"P020","L1","emotional","emotional_48",1,313.159785688165
"P020","L1","emotional","emotional_49",1,276.381642582051
"P020","L1","emotional","emotional_50",1,290.085727189658
"P020","L1","nonemotional","nonemotional_1",1,281.129797908779
"P020","L1","nonemotional","nonemotional_2",1,339.228354305465
"P020","L1","nonemotional","nonemotional_3",0,299.493280246648
"P020","L1","nonemotional","nonemotional_4",1,327.319797809657
"P020","L1","nonemotional","nonemotional_5",0,293.219299785895
"P020","L1","nonemotional","nonemotional_6",0,294.628653570068
"P020","L1","nonemotional","nonemotional_7",1,306.610487756457
"P020","L1","nonemotional","nonemotional_8",1,337.266244824238
"P020","L1","nonemotional","nonemotional_9",1,307.605899641578
"P020","L1","nonemotional","nonemotional_10",1,355.451325903291
"P020","L1","nonemotional","nonemotional_11",1,297.81490273279
"P020","L1","nonemotional","nonemotional_12",1,292.241912419184
"P020","L1","nonemotional","nonemotional_13",1,277.217881126128
"P020","L1","nonemotional","nonemotional_14",1,328.373193327491
"P020","L1","nonemotional","nonemotional_15",0,268.512459784771
"P020","L1","nonemotional","nonemotional_16",1,305.562566169459
"P020","L1","nonemotional","nonemotional_17",1,313.734978138988
"P020","L1","nonemotional","nonemotional_18",1,298.612439215598
"P020","L1","nonemotional","nonemotional_19",1,280.758424118772
"P020","L1","nonemotional","nonemotional_20",1,313.446790847055
"P020","L1","nonemotional","nonemotional_21",1,305.660939917413
"P020","L1","nonemotional","nonemotional_22",1,317.387874574206
"P020","L1","nonemotional","nonemotional_23",1,277.886915902214
"P020","L1","nonemotional","nonemotional_24",1,317.587163334407
"P020","L1","nonemotional","nonemotional_25",0,305.725096075837
"P020","L1","nonemotional","nonemotional_26",1,302.311144158761
"P020","L1","nonemotional","nonemotional_27",1,308.897010947677
"P020","L1","nonemotional","nonemotional_28",1,286.147274539906
"P020","L1","nonemotional","nonemotional_29",1,309.818783279304
"P020","L1","nonemotional","nonemotional_30",1,271.588696336909
"P020","L1","nonemotional","nonemotional_31",1,305.369292725334
"P020","L1","nonemotional","nonemotional_32",1,263.195141395292
"P020","L1","nonemotional","nonemotional_33",1,297.964690890628
"P020","L1","nonemotional","nonemotional_34",1,327.216889119263
"P020","L1","nonemotional","nonemotional_35",1,309.250785664914
"P020","L1","nonemotional","nonemotional_36",1,331.691362503458
"P020","L1","nonemotional","nonemotional_37",1,285.751300343662
"P020","L1","nonemotional","nonemotional_38",1,303.404076583857
"P020","L1","nonemotional","nonemotional_39",0,268.579421365168
"P020","L1","nonemotional","nonemotional_40",1,322.531848248414
"P020","L1","nonemotional","nonemotional_41",1,283.308191974525
"P020","L1","nonemotional","nonemotional_42",1,266.298194726717
"P020","L1","nonemotional","nonemotional_43",1,315.518459434365
"P020","L1","nonemotional","nonemotional_44",1,343.77515491319
"P020","L1","nonemotional","nonemotional_45",1,281.707430059118
"P020","L1","nonemotional","nonemotional_46",1,313.037009092048
"P020","L1","nonemotional","nonemotional_47",1,314.851264295239
"P020","L1","nonemotional","nonemotional_48",0,311.475626144709
"P020","L1","nonemotional","nonemotional_49",1,283.756566729677
"P020","L1","nonemotional","nonemotional_50",1,258.40451619882
"P020","L2","emotional","emotional_1",1,410.524008563488
"P020","L2","emotional","emotional_2",0,417.986484092944
"P020","L2","emotional","emotional_3",1,380.854707105548
"P020","L2","emotional","emotional_4",1,405.741122359234
"P020","L2","emotional","emotional_5",0,431.286270051988
"P020","L2","emotional","emotional_6",1,434.549913730823
"P020","L2","emotional","emotional_7",1,370.986102984062
"P020","L2","emotional","emotional_8",0,414.819064941574
"P020","L2","emotional","emotional_9",0,388.009950650387
"P020","L2","emotional","emotional_10",0,405.459667400545
"P020","L2","emotional","emotional_11",1,398.002614551067
"P020","L2","emotional","emotional_12",1,436.153550182977
"P020","L2","emotional","emotional_13",1,379.427603489433
"P020","L2","emotional","emotional_14",0,348.581821340824
"P020","L2","emotional","emotional_15",0,408.336965880721
"P020","L2","emotional","emotional_16",1,398.915456414769
"P020","L2","emotional","emotional_17",1,427.449401755708
"P020","L2","emotional","emotional_18",1,426.875608159352
"P020","L2","emotional","emotional_19",0,393.071794583775
"P020","L2","emotional","emotional_20",1,415.557079309768
"P020","L2","emotional","emotional_21",0,377.279660369053
"P020","L2","emotional","emotional_22",0,395.452632164744
"P020","L2","emotional","emotional_23",1,379.549522787561
"P020","L2","emotional","emotional_24",1,392.483420613998
"P020","L2","emotional","emotional_25",0,418.926148755667
"P020","L2","emotional","emotional_26",0,431.201290339834
"P020","L2","emotional","emotional_27",1,394.899815125004
"P020","L2","emotional","emotional_28",0,379.514622478441
"P020","L2","emotional","emotional_29",0,387.225315685365
"P020","L2","emotional","emotional_30",1,391.285690757616
"P020","L2","emotional","emotional_31",0,402.737411211562
"P020","L2","emotional","emotional_32",0,385.534722633665
"P020","L2","emotional","emotional_33",1,367.003885766078
"P020","L2","emotional","emotional_34",1,355.622343719579
"P020","L2","emotional","emotional_35",1,404.135033569711
"P020","L2","emotional","emotional_36",0,421.668854888405
"P020","L2","emotional","emotional_37",0,380.305677510282
"P020","L2","emotional","emotional_38",0,381.517114674878
"P020","L2","emotional","emotional_39",0,412.005044363323
"P020","L2","emotional","emotional_40",0,445.173841526434
"P020","L2","emotional","emotional_41",0,456.600923620918
"P020","L2","emotional","emotional_42",0,403.673576853965
"P020","L2","emotional","emotional_43",0,402.203522061307
"P020","L2","emotional","emotional_44",0,381.172913237065
"P020","L2","emotional","emotional_45",0,407.127872040744
"P020","L2","emotional","emotional_46",1,425.375025242296
"P020","L2","emotional","emotional_47",1,400.895866295545
"P020","L2","emotional","emotional_48",1,360.729924191493
"P020","L2","emotional","emotional_49",0,445.069017398193
"P020","L2","emotional","emotional_50",0,409.721186501308
"P020","L2","nonemotional","nonemotional_1",0,402.968699441603
"P020","L2","nonemotional","nonemotional_2",1,375.390512202015
"P020","L2","nonemotional","nonemotional_3",0,410.930073019511
"P020","L2","nonemotional","nonemotional_4",1,371.878528447533
"P020","L2","nonemotional","nonemotional_5",1,359.679542596293
"P020","L2","nonemotional","nonemotional_6",0,366.971825882531
"P020","L2","nonemotional","nonemotional_7",0,389.357125224835
"P020","L2","nonemotional","nonemotional_8",1,407.09128972984
"P020","L2","nonemotional","nonemotional_9",1,394.213112723778
"P020","L2","nonemotional","nonemotional_10",0,421.854496198277
"P020","L2","nonemotional","nonemotional_11",1,379.18749392673
"P020","L2","nonemotional","nonemotional_12",1,382.577263905098
"P020","L2","nonemotional","nonemotional_13",1,384.763054150109
"P020","L2","nonemotional","nonemotional_14",1,428.668914483137
"P020","L2","nonemotional","nonemotional_15",0,397.414371616794
"P020","L2","nonemotional","nonemotional_16",1,354.376061917774
"P020","L2","nonemotional","nonemotional_17",1,399.186214327398
"P020","L2","nonemotional","nonemotional_18",0,372.127562621364
"P020","L2","nonemotional","nonemotional_19",1,401.59122805758
"P020","L2","nonemotional","nonemotional_20",1,405.84221175265
"P020","L2","nonemotional","nonemotional_21",0,399.001709299909
"P020","L2","nonemotional","nonemotional_22",0,417.350914026265
"P020","L2","nonemotional","nonemotional_23",1,380.8462501095
"P020","L2","nonemotional","nonemotional_24",1,396.34786678849
"P020","L2","nonemotional","nonemotional_25",1,338.521115112903
"P020","L2","nonemotional","nonemotional_26",1,413.414173194718
"P020","L2","nonemotional","nonemotional_27",0,398.567195435369
"P020","L2","nonemotional","nonemotional_28",1,418.740499747265
"P020","L2","nonemotional","nonemotional_29",1,378.629268473582
"P020","L2","nonemotional","nonemotional_30",0,387.268574528993
"P020","L2","nonemotional","nonemotional_31",1,429.614406918889
"P020","L2","nonemotional","nonemotional_32",1,364.833470399433
"P020","L2","nonemotional","nonemotional_33",1,369.962840268504
"P020","L2","nonemotional","nonemotional_34",0,441.358511194862
"P020","L2","nonemotional","nonemotional_35",1,370.021950531166
"P020","L2","nonemotional","nonemotional_36",0,384.345169622362
"P020","L2","nonemotional","nonemotional_37",1,367.659102990583
"P020","L2","nonemotional","nonemotional_38",1,386.196031345127
"P020","L2","nonemotional","nonemotional_39",1,390.875534447921
"P020","L2","nonemotional","nonemotional_40",0,364.318402491823
"P020","L2","nonemotional","nonemotional_41",1,403.48552451422
"P020","L2","nonemotional","nonemotional_42",1,420.125383882126
"P020","L2","nonemotional","nonemotional_43",1,396.07857981957
"P020","L2","nonemotional","nonemotional_44",1,430.309875435326
"P020","L2","nonemotional","nonemotional_45",1,375.146112647823
"P020","L2","nonemotional","nonemotional_46",1,382.020629298938
"P020","L2","nonemotional","nonemotional_47",0,407.590299162161
"P020","L2","nonemotional","nonemotional_48",0,376.197907661041
"P020","L2","nonemotional","nonemotional_49",1,402.257862496711
"P020","L2","nonemotional","nonemotional_50",1,423.16067647683
"P021","L1","emotional","emotional_1",1,275.309256843554
"P021","L1","emotional","emotional_2",1,295.718146445523
"P021","L1","emotional","emotional_3",1,339.289476071236
"P021","L1","emotional","emotional_4",1,326.858824540524
"P021","L1","emotional","emotional_5",1,275.946367015708
"P021","L1","emotional","emotional_6",1,279.904030153712
"P021","L1","emotional","emotional_7",1,290.037362517593
"P021","L1","emotional","emotional_8",1,282.23706814674
"P021","L1","emotional","emotional_9",1,309.878771871174
"P021","L1","emotional","emotional_10",1,312.895552138727
"P021","L1","emotional","emotional_11",1,290.541532363951
"P021","L1","emotional","emotional_12",1,295.730312434989
"P021","L1","emotional","emotional_13",1,282.388625484883
"P021","L1","emotional","emotional_14",1,292.054885016597
"P021","L1","emotional","emotional_15",1,307.347902645731
"P021","L1","emotional","emotional_16",1,283.543981048301
"P021","L1","emotional","emotional_17",0,304.638234717116
"P021","L1","emotional","emotional_18",1,359.504713525402
"P021","L1","emotional","emotional_19",0,293.472531396857
"P021","L1","emotional","emotional_20",0,311.007632636272
"P021","L1","emotional","emotional_21",0,268.870982486843
"P021","L1","emotional","emotional_22",1,331.940493969586
"P021","L1","emotional","emotional_23",1,278.820208031915
"P021","L1","emotional","emotional_24",1,284.326988247759
"P021","L1","emotional","emotional_25",1,285.47031010413
"P021","L1","emotional","emotional_26",0,349.282881955805
"P021","L1","emotional","emotional_27",1,293.697145509394
"P021","L1","emotional","emotional_28",1,266.543755927639
"P021","L1","emotional","emotional_29",1,297.243903932302
"P021","L1","emotional","emotional_30",1,295.513460452903
"P021","L1","emotional","emotional_31",1,324.847760290755
"P021","L1","emotional","emotional_32",1,333.155559627936
"P021","L1","emotional","emotional_33",1,272.424920130626
"P021","L1","emotional","emotional_34",1,320.557607646229
"P021","L1","emotional","emotional_35",1,267.702875573695
"P021","L1","emotional","emotional_36",1,297.415621465119
"P021","L1","emotional","emotional_37",1,300.731883279484
"P021","L1","emotional","emotional_38",0,246.987016024975
"P021","L1","emotional","emotional_39",1,332.743307143294
"P021","L1","emotional","emotional_40",1,309.321229347015
"P021","L1","emotional","emotional_41",1,320.823036246852
"P021","L1","emotional","emotional_42",0,291.228319650436
"P021","L1","emotional","emotional_43",1,285.734685084335
"P021","L1","emotional","emotional_44",1,363.438397868005
"P021","L1","emotional","emotional_45",1,313.291562102576
"P021","L1","emotional","emotional_46",1,303.256349000153
"P021","L1","emotional","emotional_47",1,294.570126512982
"P021","L1","emotional","emotional_48",1,297.605331717525
"P021","L1","emotional","emotional_49",1,348.405975390353
"P021","L1","emotional","emotional_50",1,301.764190061736
"P021","L1","nonemotional","nonemotional_1",0,304.630900044208
"P021","L1","nonemotional","nonemotional_2",1,275.285244258656
"P021","L1","nonemotional","nonemotional_3",1,321.392353305012
"P021","L1","nonemotional","nonemotional_4",0,283.891190643739
"P021","L1","nonemotional","nonemotional_5",1,328.368021755756
"P021","L1","nonemotional","nonemotional_6",1,323.06208434892
"P021","L1","nonemotional","nonemotional_7",1,281.70917994604
"P021","L1","nonemotional","nonemotional_8",1,292.903736048284
"P021","L1","nonemotional","nonemotional_9",0,289.74012911997
"P021","L1","nonemotional","nonemotional_10",1,287.710147257136
"P021","L1","nonemotional","nonemotional_11",1,326.361123088034
"P021","L1","nonemotional","nonemotional_12",1,294.139899411959
"P021","L1","nonemotional","nonemotional_13",1,265.2950958325
"P021","L1","nonemotional","nonemotional_14",1,307.918166898519
"P021","L1","nonemotional","nonemotional_15",1,262.365285631968
"P021","L1","nonemotional","nonemotional_16",1,286.43559210697
"P021","L1","nonemotional","nonemotional_17",1,318.106005820143
"P021","L1","nonemotional","nonemotional_18",1,300.375907541498
"P021","L1","nonemotional","nonemotional_19",1,309.803546563255
"P021","L1","nonemotional","nonemotional_20",1,295.235158537919
"P021","L1","nonemotional","nonemotional_21",1,258.992783124968
"P021","L1","nonemotional","nonemotional_22",0,291.115573118187
"P021","L1","nonemotional","nonemotional_23",0,327.624383386012
"P021","L1","nonemotional","nonemotional_24",1,283.452720243191
"P021","L1","nonemotional","nonemotional_25",1,332.522820462981
"P021","L1","nonemotional","nonemotional_26",1,288.289456063829
"P021","L1","nonemotional","nonemotional_27",0,319.474210865757
"P021","L1","nonemotional","nonemotional_28",1,255.093756416062
"P021","L1","nonemotional","nonemotional_29",1,256.830300681694
"P021","L1","nonemotional","nonemotional_30",1,308.025944205772
"P021","L1","nonemotional","nonemotional_31",0,328.791850232026
"P021","L1","nonemotional","nonemotional_32",1,311.070833083039
"P021","L1","nonemotional","nonemotional_33",0,258.351461327128
"P021","L1","nonemotional","nonemotional_34",1,341.973286385507
"P021","L1","nonemotional","nonemotional_35",1,295.182360177036
"P021","L1","nonemotional","nonemotional_36",1,326.253717435861
"P021","L1","nonemotional","nonemotional_37",1,309.655399652811
"P021","L1","nonemotional","nonemotional_38",1,324.818411165478
"P021","L1","nonemotional","nonemotional_39",1,320.688733818831
"P021","L1","nonemotional","nonemotional_40",1,317.815580922718
"P021","L1","nonemotional","nonemotional_41",1,209.520535266633
"P021","L1","nonemotional","nonemotional_42",1,303.931797550042
"P021","L1","nonemotional","nonemotional_43",0,300.426277977488
"P021","L1","nonemotional","nonemotional_44",1,368.003635857265
"P021","L1","nonemotional","nonemotional_45",0,284.305187437681
"P021","L1","nonemotional","nonemotional_46",1,275.038491031405
"P021","L1","nonemotional","nonemotional_47",1,336.863905111548
"P021","L1","nonemotional","nonemotional_48",1,271.852894761645
"P021","L1","nonemotional","nonemotional_49",1,308.624507058163
"P021","L1","nonemotional","nonemotional_50",1,282.831485663017
"P021","L2","emotional","emotional_1",0,371.165168307618
"P021","L2","emotional","emotional_2",0,408.236832100349
"P021","L2","emotional","emotional_3",1,391.207782452429
"P021","L2","emotional","emotional_4",1,405.320693122362
"P021","L2","emotional","emotional_5",1,406.208603031634
"P021","L2","emotional","emotional_6",0,448.004937516772
"P021","L2","emotional","emotional_7",1,457.251114582334
"P021","L2","emotional","emotional_8",0,384.331555739563
"P021","L2","emotional","emotional_9",0,397.030090361141
"P021","L2","emotional","emotional_10",0,436.77082078537
"P021","L2","emotional","emotional_11",1,417.58177862014
"P021","L2","emotional","emotional_12",1,471.533087568945
"P021","L2","emotional","emotional_13",1,422.656457350465
"P021","L2","emotional","emotional_14",1,418.651031015223
"P021","L2","emotional","emotional_15",1,429.812647766393
"P021","L2","emotional","emotional_16",0,381.060909691272
"P021","L2","emotional","emotional_17",1,392.963906194862
"P021","L2","emotional","emotional_18",1,426.593767871333
"P021","L2","emotional","emotional_19",1,388.742941762029
"P021","L2","emotional","emotional_20",0,395.441047118689
"P021","L2","emotional","emotional_21",1,403.061166274082
"P021","L2","emotional","emotional_22",1,355.891255128701
"P021","L2","emotional","emotional_23",1,417.126313252323
"P021","L2","emotional","emotional_24",1,415.621500618458
"P021","L2","emotional","emotional_25",0,387.065486991318
"P021","L2","emotional","emotional_26",1,365.073248600818
"P021","L2","emotional","emotional_27",1,382.697362124831
"P021","L2","emotional","emotional_28",0,434.992385921202
"P021","L2","emotional","emotional_29",0,413.125443423201
"P021","L2","emotional","emotional_30",1,434.549810283786
"P021","L2","emotional","emotional_31",1,414.787146489352
"P021","L2","emotional","emotional_32",0,421.587925965022
"P021","L2","emotional","emotional_33",0,428.124834343229
"P021","L2","emotional","emotional_34",1,396.430266140627
"P021","L2","emotional","emotional_35",1,372.109171452886
"P021","L2","emotional","emotional_36",1,421.510833804818
"P021","L2","emotional","emotional_37",0,420.309913485171
"P021","L2","emotional","emotional_38",1,406.128506383061
"P021","L2","emotional","emotional_39",0,434.404025777085
"P021","L2","emotional","emotional_40",0,357.387667732454
"P021","L2","emotional","emotional_41",0,403.132852983303
"P021","L2","emotional","emotional_42",1,423.932672919888
"P021","L2","emotional","emotional_43",0,447.681557914149
"P021","L2","emotional","emotional_44",1,419.463012444501
"P021","L2","emotional","emotional_45",1,382.590888714726
"P021","L2","emotional","emotional_46",0,428.173738851515
"P021","L2","emotional","emotional_47",1,402.048082256423
"P021","L2","emotional","emotional_48",1,411.571979101606
"P021","L2","emotional","emotional_49",0,410.062840222111
"P021","L2","emotional","emotional_50",0,442.457737081066
"P021","L2","nonemotional","nonemotional_1",1,361.937554286541
"P021","L2","nonemotional","nonemotional_2",0,411.640537943644
"P021","L2","nonemotional","nonemotional_3",0,382.83058537956
"P021","L2","nonemotional","nonemotional_4",0,392.270656042724
"P021","L2","nonemotional","nonemotional_5",1,410.390683696718
"P021","L2","nonemotional","nonemotional_6",1,399.429314570041
"P021","L2","nonemotional","nonemotional_7",0,408.568795375766
"P021","L2","nonemotional","nonemotional_8",1,349.766531726035
"P021","L2","nonemotional","nonemotional_9",1,369.604069916498
"P021","L2","nonemotional","nonemotional_10",1,357.504235760488
"P021","L2","nonemotional","nonemotional_11",0,401.927957337996
"P021","L2","nonemotional","nonemotional_12",0,457.964046614454
"P021","L2","nonemotional","nonemotional_13",0,403.106605601503
"P021","L2","nonemotional","nonemotional_14",1,417.05990801497
"P021","L2","nonemotional","nonemotional_15",1,397.232275862401
"P021","L2","nonemotional","nonemotional_16",1,440.882515461245
"P021","L2","nonemotional","nonemotional_17",1,398.434089870441
"P021","L2","nonemotional","nonemotional_18",0,347.158777978108
"P021","L2","nonemotional","nonemotional_19",1,400.494767687438
"P021","L2","nonemotional","nonemotional_20",0,372.693873335781
"P021","L2","nonemotional","nonemotional_21",1,388.564587059969
"P021","L2","nonemotional","nonemotional_22",1,346.472663042426
"P021","L2","nonemotional","nonemotional_23",1,365.86040527578
"P021","L2","nonemotional","nonemotional_24",1,406.512465268997
"P021","L2","nonemotional","nonemotional_25",1,410.378324071721
"P021","L2","nonemotional","nonemotional_26",1,383.340092032295
"P021","L2","nonemotional","nonemotional_27",0,449.372208336531
"P021","L2","nonemotional","nonemotional_28",0,387.57697616066
"P021","L2","nonemotional","nonemotional_29",1,418.531661847994
"P021","L2","nonemotional","nonemotional_30",0,447.505325602287
"P021","L2","nonemotional","nonemotional_31",1,411.501943653513
"P021","L2","nonemotional","nonemotional_32",0,361.588060328916
"P021","L2","nonemotional","nonemotional_33",0,363.284928813946
"P021","L2","nonemotional","nonemotional_34",1,414.149367904638
"P021","L2","nonemotional","nonemotional_35",0,382.414326136633
"P021","L2","nonemotional","nonemotional_36",1,391.981369412616
"P021","L2","nonemotional","nonemotional_37",1,395.11686203246
"P021","L2","nonemotional","nonemotional_38",1,369.85155647809
"P021","L2","nonemotional","nonemotional_39",0,375.587311248283
"P021","L2","nonemotional","nonemotional_40",1,409.603323468743
"P021","L2","nonemotional","nonemotional_41",1,406.050163515444
"P021","L2","nonemotional","nonemotional_42",1,410.055648200742
"P021","L2","nonemotional","nonemotional_43",0,341.69166961287
"P021","L2","nonemotional","nonemotional_44",1,379.911594391677
"P021","L2","nonemotional","nonemotional_45",1,384.523052892313
"P021","L2","nonemotional","nonemotional_46",1,377.716644381539
"P021","L2","nonemotional","nonemotional_47",1,419.998239775441
"P021","L2","nonemotional","nonemotional_48",1,408.080033282263
"P021","L2","nonemotional","nonemotional_49",1,378.351033486251
"P021","L2","nonemotional","nonemotional_50",1,351.276248381363
"P022","L1","emotional","emotional_1",1,296.819855882201
"P022","L1","emotional","emotional_2",1,287.19959784839
"P022","L1","emotional","emotional_3",1,338.783962175505
"P022","L1","emotional","emotional_4",1,317.035956777953
"P022","L1","emotional","emotional_5",1,280.481761967531
"P022","L1","emotional","emotional_6",1,309.417984005592
"P022","L1","emotional","emotional_7",1,312.130997867463
"P022","L1","emotional","emotional_8",1,268.806204998163
"P022","L1","emotional","emotional_9",1,334.562267179917
"P022","L1","emotional","emotional_10",1,333.549564937502
"P022","L1","emotional","emotional_11",1,335.332723837327
"P022","L1","emotional","emotional_12",0,320.872152742872
"P022","L1","emotional","emotional_13",1,312.028615967424
"P022","L1","emotional","emotional_14",1,262.728024187436
"P022","L1","emotional","emotional_15",1,315.346132938181
"P022","L1","emotional","emotional_16",1,281.995577133804
"P022","L1","emotional","emotional_17",1,277.241429759053
"P022","L1","emotional","emotional_18",1,320.775458817233
"P022","L1","emotional","emotional_19",1,259.263032273137
"P022","L1","emotional","emotional_20",1,291.782880129402
"P022","L1","emotional","emotional_21",1,247.773636672123
"P022","L1","emotional","emotional_22",1,298.851695054528
"P022","L1","emotional","emotional_23",1,276.320365149965
"P022","L1","emotional","emotional_24",1,270.814538367986
"P022","L1","emotional","emotional_25",1,297.907296016498
"P022","L1","emotional","emotional_26",1,256.915845848227
"P022","L1","emotional","emotional_27",0,310.442032660403
"P022","L1","emotional","emotional_28",1,303.674589838607
"P022","L1","emotional","emotional_29",1,310.182032938821
"P022","L1","emotional","emotional_30",1,273.760229794868
"P022","L1","emotional","emotional_31",1,355.205528229555
"P022","L1","emotional","emotional_32",1,308.748789240507
"P022","L1","emotional","emotional_33",1,279.085013740312
"P022","L1","emotional","emotional_34",1,283.14951606807
"P022","L1","emotional","emotional_35",1,306.557669750121
"P022","L1","emotional","emotional_36",1,356.645200251508
"P022","L1","emotional","emotional_37",1,302.491734210989
"P022","L1","emotional","emotional_38",1,281.202733490457
"P022","L1","emotional","emotional_39",1,316.434613013861
"P022","L1","emotional","emotional_40",1,286.224158901352
"P022","L1","emotional","emotional_41",1,322.362170604259
"P022","L1","emotional","emotional_42",1,271.465570276929
"P022","L1","emotional","emotional_43",1,279.759698976527
"P022","L1","emotional","emotional_44",1,283.963758389133
"P022","L1","emotional","emotional_45",1,319.346934260393
"P022","L1","emotional","emotional_46",1,276.91702198327
"P022","L1","emotional","emotional_47",1,296.632036902962
"P022","L1","emotional","emotional_48",1,284.638682406458
"P022","L1","emotional","emotional_49",1,311.680859768069
"P022","L1","emotional","emotional_50",1,299.745449095917
"P022","L1","nonemotional","nonemotional_1",1,314.950941748663
"P022","L1","nonemotional","nonemotional_2",1,291.91638168013
"P022","L1","nonemotional","nonemotional_3",1,273.742297930221
"P022","L1","nonemotional","nonemotional_4",1,325.869343231547
"P022","L1","nonemotional","nonemotional_5",1,318.027625353045
"P022","L1","nonemotional","nonemotional_6",1,309.292146774202
"P022","L1","nonemotional","nonemotional_7",1,325.874987055206
"P022","L1","nonemotional","nonemotional_8",1,305.6542938528
"P022","L1","nonemotional","nonemotional_9",1,280.549694119742
"P022","L1","nonemotional","nonemotional_10",1,309.666664852332
"P022","L1","nonemotional","nonemotional_11",1,338.318795966753
"P022","L1","nonemotional","nonemotional_12",1,269.141920662582
"P022","L1","nonemotional","nonemotional_13",1,336.983603908806
"P022","L1","nonemotional","nonemotional_14",1,310.050625112532
"P022","L1","nonemotional","nonemotional_15",0,298.101053877357
"P022","L1","nonemotional","nonemotional_16",1,286.79698739615
"P022","L1","nonemotional","nonemotional_17",1,318.593496458079
"P022","L1","nonemotional","nonemotional_18",1,310.853650153164
"P022","L1","nonemotional","nonemotional_19",1,301.539884908641
"P022","L1","nonemotional","nonemotional_20",0,328.208397857376
"P022","L1","nonemotional","nonemotional_21",1,279.154828028638
"P022","L1","nonemotional","nonemotional_22",1,255.796344104369
"P022","L1","nonemotional","nonemotional_23",1,292.935487385169
"P022","L1","nonemotional","nonemotional_24",1,296.599403633086
"P022","L1","nonemotional","nonemotional_25",0,293.792966153674
"P022","L1","nonemotional","nonemotional_26",1,292.898245071612
"P022","L1","nonemotional","nonemotional_27",1,268.85983940169
"P022","L1","nonemotional","nonemotional_28",1,246.598518048966
"P022","L1","nonemotional","nonemotional_29",1,286.735760753527
"P022","L1","nonemotional","nonemotional_30",1,309.492857626718
"P022","L1","nonemotional","nonemotional_31",1,286.764840215636
"P022","L1","nonemotional","nonemotional_32",1,327.93290416171
"P022","L1","nonemotional","nonemotional_33",1,337.133850262544
"P022","L1","nonemotional","nonemotional_34",1,280.002860828738
"P022","L1","nonemotional","nonemotional_35",0,309.635742404179
"P022","L1","nonemotional","nonemotional_36",1,277.285092507868
"P022","L1","nonemotional","nonemotional_37",1,248.098487900414
"P022","L1","nonemotional","nonemotional_38",1,347.756738479599
"P022","L1","nonemotional","nonemotional_39",1,274.815076110189
"P022","L1","nonemotional","nonemotional_40",0,307.526106223576
